date,datatype,station,attributes,value
2018-07-31T00:00:00,TMAX,GHCND:ASN00082170,",,a,",15
2018-07-31T00:00:00,TMIN,GHCND:ASN00082170,",,a,",3.1
2018-08-01T00:00:00,PRCP,GHCND:ASN00082170,",,a,",3.5
2018-08-01T00:00:00,TMAX,GHCND:ASN00082170,",,a,",13.9
2018-08-01T00:00:00,TMIN,GHCND:ASN00082170,",,a,",6.2
2018-08-02T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-02T00:00:00,TMAX,GHCND:ASN00082170,",,a,",14.3
2018-08-02T00:00:00,TMIN,GHCND:ASN00082170,",,a,",-1.6
2018-08-03T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-03T00:00:00,TMAX,GHCND:ASN00082170,",,a,",15.7
2018-08-03T00:00:00,TMIN,GHCND:ASN00082170,",,a,",3.7
2018-08-04T00:00:00,PRCP,GHCND:ASN00082170,",,a,",4.9
2018-08-04T00:00:00,TMAX,GHCND:ASN00082170,",,a,",13.1
2018-08-04T00:00:00,TMIN,GHCND:ASN00082170,",,a,",6.1
2018-08-05T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.2
2018-08-05T00:00:00,TMAX,GHCND:ASN00082170,",,a,",16.7
2018-08-05T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.3
2018-08-06T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.2
2018-08-06T00:00:00,TMAX,GHCND:ASN00082170,",,a,",11.2
2018-08-06T00:00:00,TMIN,GHCND:ASN00082170,",,a,",7.7
2018-08-07T00:00:00,PRCP,GHCND:ASN00082170,",,a,",2.6
2018-08-07T00:00:00,TMAX,GHCND:ASN00082170,",,a,",11.3
2018-08-07T00:00:00,TMIN,GHCND:ASN00082170,",,a,",3.2
2018-08-08T00:00:00,PRCP,GHCND:ASN00082170,",,a,",15.8
2018-08-08T00:00:00,TMAX,GHCND:ASN00082170,",,a,",12.6
2018-08-08T00:00:00,TMIN,GHCND:ASN00082170,",,a,",4.5
2018-08-09T00:00:00,PRCP,GHCND:ASN00082170,",,a,",5.4
2018-08-09T00:00:00,TMAX,GHCND:ASN00082170,",,a,",13.1
2018-08-09T00:00:00,TMIN,GHCND:ASN00082170,",,a,",-0.4
2018-08-10T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-10T00:00:00,TMAX,GHCND:ASN00082170,",,a,",18.6
2018-08-10T00:00:00,TMIN,GHCND:ASN00082170,",,a,",4
2018-08-11T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.5
2018-08-11T00:00:00,TMAX,GHCND:ASN00082170,",,a,",11.6
2018-08-11T00:00:00,TMIN,GHCND:ASN00082170,",,a,",8.4
2018-08-12T00:00:00,PRCP,GHCND:ASN00082170,",,a,",1
2018-08-12T00:00:00,TMAX,GHCND:ASN00082170,",,a,",12.2
2018-08-12T00:00:00,TMIN,GHCND:ASN00082170,",,a,",2.4
2018-08-13T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.2
2018-08-13T00:00:00,TMAX,GHCND:ASN00082170,",,a,",14.2
2018-08-13T00:00:00,TMIN,GHCND:ASN00082170,",,a,",4
2018-08-14T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-14T00:00:00,TMAX,GHCND:ASN00082170,",,a,",15
2018-08-14T00:00:00,TMIN,GHCND:ASN00082170,",,a,",7.9
2018-08-15T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.4
2018-08-15T00:00:00,TMAX,GHCND:ASN00082170,",,a,",15.2
2018-08-15T00:00:00,TMIN,GHCND:ASN00082170,",,a,",6.8
2018-08-16T00:00:00,PRCP,GHCND:ASN00082170,",,a,",2.1
2018-08-16T00:00:00,TMAX,GHCND:ASN00082170,",,a,",13.2
2018-08-16T00:00:00,TMIN,GHCND:ASN00082170,",,a,",1.1
2018-08-17T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.5
2018-08-17T00:00:00,TMAX,GHCND:ASN00082170,",,a,",13.7
2018-08-17T00:00:00,TMIN,GHCND:ASN00082170,",,a,",4.2
2018-08-18T00:00:00,PRCP,GHCND:ASN00082170,",,a,",6.8
2018-08-18T00:00:00,TMAX,GHCND:ASN00082170,",,a,",12.5
2018-08-18T00:00:00,TMIN,GHCND:ASN00082170,",,a,",1.1
2018-08-19T00:00:00,PRCP,GHCND:ASN00082170,",,a,",4.8
2018-08-19T00:00:00,TMAX,GHCND:ASN00082170,",,a,",11.4
2018-08-19T00:00:00,TMIN,GHCND:ASN00082170,",,a,",2.5
2018-08-20T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-20T00:00:00,TMAX,GHCND:ASN00082170,",,a,",10.7
2018-08-20T00:00:00,TMIN,GHCND:ASN00082170,",,a,",1.8
2018-08-21T00:00:00,PRCP,GHCND:ASN00082170,",,a,",1.8
2018-08-21T00:00:00,TMAX,GHCND:ASN00082170,",,a,",12.3
2018-08-21T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.7
2018-08-22T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-22T00:00:00,TMAX,GHCND:ASN00082170,",,a,",14.2
2018-08-22T00:00:00,TMIN,GHCND:ASN00082170,",,a,",0.8
2018-08-23T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-23T00:00:00,TMAX,GHCND:ASN00082170,",,a,",14.4
2018-08-23T00:00:00,TMIN,GHCND:ASN00082170,",,a,",0.9
2018-08-24T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-24T00:00:00,TMAX,GHCND:ASN00082170,",,a,",15.6
2018-08-24T00:00:00,TMIN,GHCND:ASN00082170,",,a,",0.1
2018-08-25T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-25T00:00:00,TMAX,GHCND:ASN00082170,",,a,",17.3
2018-08-25T00:00:00,TMIN,GHCND:ASN00082170,",,a,",1.1
2018-08-26T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-26T00:00:00,TMAX,GHCND:ASN00082170,",,a,",17.8
2018-08-26T00:00:00,TMIN,GHCND:ASN00082170,",,a,",0.5
2018-08-27T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-27T00:00:00,TMAX,GHCND:ASN00082170,",,a,",13.6
2018-08-27T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.6
2018-08-28T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-28T00:00:00,TMAX,GHCND:ASN00082170,",,a,",13.1
2018-08-28T00:00:00,TMIN,GHCND:ASN00082170,",,a,",-3.3
2018-08-29T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-29T00:00:00,TMAX,GHCND:ASN00082170,",,a,",13.6
2018-08-29T00:00:00,TMIN,GHCND:ASN00082170,",,a,",-1.6
2018-08-30T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-08-30T00:00:00,TMAX,GHCND:ASN00082170,",,a,",13.4
2018-08-30T00:00:00,TMIN,GHCND:ASN00082170,",,a,",-2
2018-08-31T00:00:00,PRCP,GHCND:ASN00082170,",,a,",3.2
2018-08-31T00:00:00,TMAX,GHCND:ASN00082170,",,a,",12.5
2018-08-31T00:00:00,TMIN,GHCND:ASN00082170,",,a,",4.2
2018-09-01T00:00:00,PRCP,GHCND:ASN00082170,",,a,",6.5
2018-09-01T00:00:00,TMAX,GHCND:ASN00082170,",,a,",15.7
2018-09-01T00:00:00,TMIN,GHCND:ASN00082170,",,a,",6.4
2018-09-02T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.5
2018-09-02T00:00:00,TMAX,GHCND:ASN00082170,",,a,",14.3
2018-09-02T00:00:00,TMIN,GHCND:ASN00082170,",,a,",0.3
2018-09-03T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-03T00:00:00,TMAX,GHCND:ASN00082170,",,a,",16.2
2018-09-03T00:00:00,TMIN,GHCND:ASN00082170,",,a,",4.4
2018-09-04T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-04T00:00:00,TMAX,GHCND:ASN00082170,",,a,",18
2018-09-04T00:00:00,TMIN,GHCND:ASN00082170,",,a,",1.1
2018-09-05T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-05T00:00:00,TMAX,GHCND:ASN00082170,",,a,",18.3
2018-09-05T00:00:00,TMIN,GHCND:ASN00082170,",,a,",1.1
2018-09-06T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.1
2018-09-06T00:00:00,TMAX,GHCND:ASN00082170,",,a,",17.7
2018-09-06T00:00:00,TMIN,GHCND:ASN00082170,",,a,",8.9
2018-09-07T00:00:00,PRCP,GHCND:ASN00082170,",,a,",3.8
2018-09-07T00:00:00,TMAX,GHCND:ASN00082170,",,a,",15.7
2018-09-07T00:00:00,TMIN,GHCND:ASN00082170,",,a,",3.3
2018-09-08T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-08T00:00:00,TMAX,GHCND:ASN00082170,",,a,",15.8
2018-09-08T00:00:00,TMIN,GHCND:ASN00082170,",,a,",-0.3
2018-09-09T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-09T00:00:00,TMAX,GHCND:ASN00082170,",,a,",16.5
2018-09-09T00:00:00,TMIN,GHCND:ASN00082170,",,a,",1.8
2018-09-10T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-10T00:00:00,TMAX,GHCND:ASN00082170,",,a,",18.4
2018-09-10T00:00:00,TMIN,GHCND:ASN00082170,",,a,",2.2
2018-09-11T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-11T00:00:00,TMAX,GHCND:ASN00082170,",,a,",21.6
2018-09-11T00:00:00,TMIN,GHCND:ASN00082170,",,a,",2
2018-09-12T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-12T00:00:00,TMAX,GHCND:ASN00082170,",,a,",17.1
2018-09-12T00:00:00,TMIN,GHCND:ASN00082170,",,a,",10.4
2018-09-13T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-13T00:00:00,TMAX,GHCND:ASN00082170,",,a,",17.8
2018-09-13T00:00:00,TMIN,GHCND:ASN00082170,",,a,",0.1
2018-09-14T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-14T00:00:00,TMAX,GHCND:ASN00082170,",,a,",21
2018-09-14T00:00:00,TMIN,GHCND:ASN00082170,",,a,",-0.3
2018-09-15T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-15T00:00:00,TMAX,GHCND:ASN00082170,",,a,",15.9
2018-09-15T00:00:00,TMIN,GHCND:ASN00082170,",,a,",9.3
2018-09-16T00:00:00,PRCP,GHCND:ASN00082170,",,a,",2.4
2018-09-16T00:00:00,TMAX,GHCND:ASN00082170,",,a,",13.3
2018-09-16T00:00:00,TMIN,GHCND:ASN00082170,",,a,",0
2018-09-17T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-17T00:00:00,TMAX,GHCND:ASN00082170,",,a,",16.1
2018-09-17T00:00:00,TMIN,GHCND:ASN00082170,",,a,",-2.6
2018-09-18T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-18T00:00:00,TMAX,GHCND:ASN00082170,",,a,",20.6
2018-09-18T00:00:00,TMIN,GHCND:ASN00082170,",,a,",0.8
2018-09-19T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.2
2018-09-19T00:00:00,TMAX,GHCND:ASN00082170,",,a,",15.1
2018-09-19T00:00:00,TMIN,GHCND:ASN00082170,",,a,",7.2
2018-09-20T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-20T00:00:00,TMAX,GHCND:ASN00082170,",,a,",16.3
2018-09-20T00:00:00,TMIN,GHCND:ASN00082170,",,a,",-1.5
2018-09-21T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-21T00:00:00,TMAX,GHCND:ASN00082170,",,a,",20.1
2018-09-21T00:00:00,TMIN,GHCND:ASN00082170,",,a,",0.4
2018-09-22T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-22T00:00:00,TMAX,GHCND:ASN00082170,",,a,",21.5
2018-09-22T00:00:00,TMIN,GHCND:ASN00082170,",,a,",0.8
2018-09-23T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-23T00:00:00,TMAX,GHCND:ASN00082170,",,a,",18.8
2018-09-23T00:00:00,TMIN,GHCND:ASN00082170,",,a,",2.7
2018-09-24T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-24T00:00:00,TMAX,GHCND:ASN00082170,",,a,",18.5
2018-09-24T00:00:00,TMIN,GHCND:ASN00082170,",,a,",-0.1
2018-09-25T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-25T00:00:00,TMAX,GHCND:ASN00082170,",,a,",18.8
2018-09-25T00:00:00,TMIN,GHCND:ASN00082170,",,a,",3.1
2018-09-26T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-26T00:00:00,TMAX,GHCND:ASN00082170,",,a,",20
2018-09-26T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.1
2018-09-27T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-27T00:00:00,TMAX,GHCND:ASN00082170,",,a,",23.6
2018-09-27T00:00:00,TMIN,GHCND:ASN00082170,",,a,",2.2
2018-09-28T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-28T00:00:00,TMAX,GHCND:ASN00082170,",,a,",18.2
2018-09-28T00:00:00,TMIN,GHCND:ASN00082170,",,a,",0.1
2018-09-29T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-29T00:00:00,TMAX,GHCND:ASN00082170,",,a,",15.5
2018-09-29T00:00:00,TMIN,GHCND:ASN00082170,",,a,",2.6
2018-09-30T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-09-30T00:00:00,TMAX,GHCND:ASN00082170,",,a,",18.7
2018-09-30T00:00:00,TMIN,GHCND:ASN00082170,",,a,",-3
2018-10-01T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-01T00:00:00,TMAX,GHCND:ASN00082170,",,a,",23.7
2018-10-01T00:00:00,TMIN,GHCND:ASN00082170,",,a,",-0.9
2018-10-02T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-02T00:00:00,TMAX,GHCND:ASN00082170,",,a,",23.7
2018-10-02T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.8
2018-10-03T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-03T00:00:00,TMAX,GHCND:ASN00082170,",,a,",23.1
2018-10-03T00:00:00,TMIN,GHCND:ASN00082170,",,a,",13.7
2018-10-04T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.1
2018-10-04T00:00:00,TMAX,GHCND:ASN00082170,",,a,",21.2
2018-10-04T00:00:00,TMIN,GHCND:ASN00082170,",,a,",12.5
2018-10-05T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-05T00:00:00,TMAX,GHCND:ASN00082170,",,a,",23
2018-10-05T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.3
2018-10-06T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-06T00:00:00,TMAX,GHCND:ASN00082170,",,a,",23
2018-10-06T00:00:00,TMIN,GHCND:ASN00082170,",,a,",1.9
2018-10-07T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-07T00:00:00,TMAX,GHCND:ASN00082170,",,a,",25.4
2018-10-07T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.4
2018-10-08T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-08T00:00:00,TMAX,GHCND:ASN00082170,",,a,",26.8
2018-10-08T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.5
2018-10-09T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-09T00:00:00,TMAX,GHCND:ASN00082170,",,a,",20.4
2018-10-09T00:00:00,TMIN,GHCND:ASN00082170,",,a,",9.2
2018-10-10T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.6
2018-10-10T00:00:00,TMAX,GHCND:ASN00082170,",,a,",21.4
2018-10-10T00:00:00,TMIN,GHCND:ASN00082170,",,a,",12.1
2018-10-11T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-11T00:00:00,TMAX,GHCND:ASN00082170,",,a,",22.3
2018-10-11T00:00:00,TMIN,GHCND:ASN00082170,",,a,",1.5
2018-10-12T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-12T00:00:00,TMAX,GHCND:ASN00082170,",,a,",23.2
2018-10-12T00:00:00,TMIN,GHCND:ASN00082170,",,a,",2.3
2018-10-13T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-13T00:00:00,TMAX,GHCND:ASN00082170,",,a,",23.7
2018-10-13T00:00:00,TMIN,GHCND:ASN00082170,",,a,",3.4
2018-10-14T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-14T00:00:00,TMAX,GHCND:ASN00082170,",,a,",26.3
2018-10-14T00:00:00,TMIN,GHCND:ASN00082170,",,a,",9.6
2018-10-15T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-15T00:00:00,TMAX,GHCND:ASN00082170,",,a,",28.6
2018-10-15T00:00:00,TMIN,GHCND:ASN00082170,",,a,",11.6
2018-10-16T00:00:00,PRCP,GHCND:ASN00082170,",,a,",2.2
2018-10-16T00:00:00,TMAX,GHCND:ASN00082170,",,a,",21.9
2018-10-16T00:00:00,TMIN,GHCND:ASN00082170,",,a,",15.5
2018-10-17T00:00:00,PRCP,GHCND:ASN00082170,",,a,",12.1
2018-10-17T00:00:00,TMAX,GHCND:ASN00082170,",,a,",22.9
2018-10-17T00:00:00,TMIN,GHCND:ASN00082170,",,a,",13.8
2018-10-18T00:00:00,PRCP,GHCND:ASN00082170,",,a,",5.6
2018-10-18T00:00:00,TMAX,GHCND:ASN00082170,",,a,",21.2
2018-10-18T00:00:00,TMIN,GHCND:ASN00082170,",,a,",11
2018-10-19T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-19T00:00:00,TMAX,GHCND:ASN00082170,",,a,",28.2
2018-10-19T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.6
2018-10-20T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.1
2018-10-20T00:00:00,TMAX,GHCND:ASN00082170,",,a,",21.1
2018-10-20T00:00:00,TMIN,GHCND:ASN00082170,",,a,",15.1
2018-10-21T00:00:00,PRCP,GHCND:ASN00082170,",,a,",2.8
2018-10-21T00:00:00,TMAX,GHCND:ASN00082170,",,a,",20.7
2018-10-21T00:00:00,TMIN,GHCND:ASN00082170,",,a,",4.6
2018-10-22T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-22T00:00:00,TMAX,GHCND:ASN00082170,",,a,",26.3
2018-10-22T00:00:00,TMIN,GHCND:ASN00082170,",,a,",2.6
2018-10-23T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-23T00:00:00,TMAX,GHCND:ASN00082170,",,a,",25.2
2018-10-23T00:00:00,TMIN,GHCND:ASN00082170,",,a,",7.2
2018-10-24T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-24T00:00:00,TMAX,GHCND:ASN00082170,",,a,",21.8
2018-10-24T00:00:00,TMIN,GHCND:ASN00082170,",,a,",8.9
2018-10-25T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-25T00:00:00,TMAX,GHCND:ASN00082170,",,a,",24.1
2018-10-25T00:00:00,TMIN,GHCND:ASN00082170,",,a,",4.4
2018-10-26T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-26T00:00:00,TMAX,GHCND:ASN00082170,",,a,",22.9
2018-10-26T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.9
2018-10-27T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-27T00:00:00,TMAX,GHCND:ASN00082170,",,a,",21.5
2018-10-27T00:00:00,TMIN,GHCND:ASN00082170,",,a,",6.4
2018-10-28T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-28T00:00:00,TMAX,GHCND:ASN00082170,",,a,",25.1
2018-10-28T00:00:00,TMIN,GHCND:ASN00082170,",,a,",6.5
2018-10-29T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-29T00:00:00,TMAX,GHCND:ASN00082170,",,a,",27
2018-10-29T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.1
2018-10-30T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-30T00:00:00,TMAX,GHCND:ASN00082170,",,a,",29
2018-10-30T00:00:00,TMIN,GHCND:ASN00082170,",,a,",2.9
2018-10-31T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-10-31T00:00:00,TMAX,GHCND:ASN00082170,",,a,",31.8
2018-10-31T00:00:00,TMIN,GHCND:ASN00082170,",,a,",8.2
2018-11-01T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-01T00:00:00,TMAX,GHCND:ASN00082170,",,a,",36
2018-11-01T00:00:00,TMIN,GHCND:ASN00082170,",,a,",12.5
2018-11-02T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-02T00:00:00,TMAX,GHCND:ASN00082170,",,a,",33.1
2018-11-02T00:00:00,TMIN,GHCND:ASN00082170,",,a,",19
2018-11-03T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.9
2018-11-03T00:00:00,TMAX,GHCND:ASN00082170,",,a,",23.1
2018-11-03T00:00:00,TMIN,GHCND:ASN00082170,",,a,",11.5
2018-11-04T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-04T00:00:00,TMAX,GHCND:ASN00082170,",,a,",25.9
2018-11-04T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5
2018-11-05T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.3
2018-11-05T00:00:00,TMAX,GHCND:ASN00082170,",,a,",28.5
2018-11-05T00:00:00,TMIN,GHCND:ASN00082170,",,a,",15.4
2018-11-06T00:00:00,PRCP,GHCND:ASN00082170,",,a,",4.3
2018-11-06T00:00:00,TMAX,GHCND:ASN00082170,",,a,",26.4
2018-11-06T00:00:00,TMIN,GHCND:ASN00082170,",,a,",16.1
2018-11-07T00:00:00,PRCP,GHCND:ASN00082170,",,a,",8.2
2018-11-07T00:00:00,TMAX,GHCND:ASN00082170,",,a,",18.5
2018-11-07T00:00:00,TMIN,GHCND:ASN00082170,",,a,",11.1
2018-11-08T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-08T00:00:00,TMAX,GHCND:ASN00082170,",,a,",19.1
2018-11-08T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.8
2018-11-09T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-09T00:00:00,TMAX,GHCND:ASN00082170,",,a,",20.8
2018-11-09T00:00:00,TMIN,GHCND:ASN00082170,",,a,",3.6
2018-11-10T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-10T00:00:00,TMAX,GHCND:ASN00082170,",,a,",25.5
2018-11-10T00:00:00,TMIN,GHCND:ASN00082170,",,a,",4.2
2018-11-11T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-11T00:00:00,TMAX,GHCND:ASN00082170,",,a,",28.2
2018-11-11T00:00:00,TMIN,GHCND:ASN00082170,",,a,",9.2
2018-11-12T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-12T00:00:00,TMAX,GHCND:ASN00082170,",,a,",30.4
2018-11-12T00:00:00,TMIN,GHCND:ASN00082170,",,a,",9
2018-11-13T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-13T00:00:00,TMAX,GHCND:ASN00082170,",,a,",26.7
2018-11-13T00:00:00,TMIN,GHCND:ASN00082170,",,a,",12.9
2018-11-14T00:00:00,PRCP,GHCND:ASN00082170,",,a,",1.5
2018-11-14T00:00:00,TMAX,GHCND:ASN00082170,",,a,",28
2018-11-14T00:00:00,TMIN,GHCND:ASN00082170,",,a,",16.3
2018-11-15T00:00:00,PRCP,GHCND:ASN00082170,",,a,",2.5
2018-11-15T00:00:00,TMAX,GHCND:ASN00082170,",,a,",23.3
2018-11-15T00:00:00,TMIN,GHCND:ASN00082170,",,a,",11.9
2018-11-16T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-16T00:00:00,TMAX,GHCND:ASN00082170,",,a,",26.9
2018-11-16T00:00:00,TMIN,GHCND:ASN00082170,",,a,",5.5
2018-11-17T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-17T00:00:00,TMAX,GHCND:ASN00082170,",,a,",27.4
2018-11-17T00:00:00,TMIN,GHCND:ASN00082170,",,a,",11.9
2018-11-18T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-18T00:00:00,TMAX,GHCND:ASN00082170,",,a,",28.2
2018-11-18T00:00:00,TMIN,GHCND:ASN00082170,",,a,",8.7
2018-11-19T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-19T00:00:00,TMAX,GHCND:ASN00082170,",,a,",29.8
2018-11-19T00:00:00,TMIN,GHCND:ASN00082170,",,a,",8.3
2018-11-20T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-20T00:00:00,TMAX,GHCND:ASN00082170,",,a,",31.1
2018-11-20T00:00:00,TMIN,GHCND:ASN00082170,",,a,",13.4
2018-11-21T00:00:00,PRCP,GHCND:ASN00082170,",,a,",6.3
2018-11-21T00:00:00,TMAX,GHCND:ASN00082170,",,a,",23.6
2018-11-21T00:00:00,TMIN,GHCND:ASN00082170,",,a,",14.4
2018-11-22T00:00:00,PRCP,GHCND:ASN00082170,",,a,",6.2
2018-11-22T00:00:00,TMAX,GHCND:ASN00082170,",,a,",13.9
2018-11-22T00:00:00,TMIN,GHCND:ASN00082170,",,a,",9.2
2018-11-23T00:00:00,PRCP,GHCND:ASN00082170,",,a,",15.2
2018-11-23T00:00:00,TMAX,GHCND:ASN00082170,",,a,",16
2018-11-23T00:00:00,TMIN,GHCND:ASN00082170,",,a,",8.8
2018-11-24T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.2
2018-11-24T00:00:00,TMAX,GHCND:ASN00082170,",,a,",20.3
2018-11-24T00:00:00,TMIN,GHCND:ASN00082170,",,a,",8.9
2018-11-25T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-25T00:00:00,TMAX,GHCND:ASN00082170,",,a,",24
2018-11-25T00:00:00,TMIN,GHCND:ASN00082170,",,a,",7.8
2018-11-26T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-26T00:00:00,TMAX,GHCND:ASN00082170,",,a,",26.9
2018-11-26T00:00:00,TMIN,GHCND:ASN00082170,",,a,",11.4
2018-11-27T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
2018-11-27T00:00:00,TMAX,GHCND:ASN00082170,",,a,",26.4
2018-11-27T00:00:00,TMIN,GHCND:ASN00082170,",,a,",12.8
2018-11-28T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0.6
2018-11-28T00:00:00,TMAX,GHCND:ASN00082170,",,a,",26.1
2018-11-28T00:00:00,TMIN,GHCND:ASN00082170,",,a,",15.7
2018-11-29T00:00:00,PRCP,GHCND:ASN00082170,",,a,",0
